,Unnamed: 0,Conversation,name,Speaker,Transcript,English Translation,LID_tags,Language from LID tool,Type of code-switching,Length of turn,Direction of code-switches,Number of code-switches,Start of code-switches,Length of code-switched segments,Minimum pitch,Maximum pitch,Mean pitch,Std Dev Pitch,Minimum intensity,Maximum intensity,Mean intensity,Std Dev Intensity,Jitter,Shimmer,HNR,Speaking rate
692,2922,train_1783,train_1783_0.wav,INDRAVARDHAN,"Oh my God! Sahil, 6 bajne vaale hai aur tum to jaante ho ki Embassy Towers ke peeche 6 baje ke baad kya hota hai...","Oh my God! Sahil, it's about to be 6 o'clock and you know what happens behind Embassy Towers after 6 o'clock...","['EN', 'EN', 'EN', 'OTHER', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,25,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",11,"[3, 4, 5, 10, 11, 12, 13, 14, 16, 18, 19]","[1, 1, 5, 1, 1, 1, 1, 2, 2, 1, 6]",127.6915382931455,291.2452420788053,198.02113835631167,25.81082795748388,13.212822787543187,74.0292518911962,64.55830194778657,12.41922548996639,0.0212310341431739,0.1266307906571032,8.920508656732949,4.761904761904762
693,2923,train_1783,train_1783_1.wav,SAHIL,Kya hota hai?,what happens?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1,3,-1,0,-1,-1,102.35056571750992,382.7729526106351,170.35235485419446,86.56171451324397,12.66412381015119,74.24584648152613,63.75133519645884,15.521879765972267,0.0199639634122196,0.1138317367194695,5.489487937723525,3.03951367781155
694,2924,train_1783,train_1783_2.wav,INDRAVARDHAN,"Ab come on, acting mat karo jaise tumhe kuch pata hi nahi hai!","Now Ken, don't act like you don't know anything!","['EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,13,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[5, 10, 11]","[5, 1, 2]",109.76772636519485,362.27382694018814,172.21704594463714,56.81112571226405,22.475835934391178,73.26825998549222,63.03053366552796,10.91263063043156,0.0230671158287503,0.1450848807699983,7.620822621080056,3.885480572597137
695,2925,train_1783,train_1783_3.wav,SAHIL,Vaakai mein mujhe kuch pata nahi hai...,I really have no idea...,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,7,-1,0,-1,-1,111.39677955946304,373.3723599408461,235.19479533169783,70.34524833178781,39.63518683963847,73.26906006191363,65.92507568701815,8.36792343034018,0.0190066641439506,0.0889570291529988,7.256900713987017,3.821656050955414
696,2926,train_1783,train_1783_4.wav,INDRAVARDHAN,Ahahaha! Monisha yaha baithi hai issliye nirdosh banne ki koshish kar rahe ho!,Aahh! Monisha is sitting here because you are trying to act innocent!,"['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,13,-1,0,-1,-1,86.38499923580319,481.22754098149375,203.1183744934078,68.61761052200632,35.01844356393374,74.37270001560695,64.97047247923733,7.232912206162745,0.0200506101914378,0.1274119468859945,7.633750745056679,5.18018018018018
697,2938,train_1789,train_1789_1.wav,MONISHA,mene kiya sahil. Ekdum chakachak haina,I did Sahil. absolutely dazzling Hannah,"['HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI']",HI,-1,6,-1,0,-1,-1,74.54776155185955,574.7534451242232,337.7074497579519,141.1541774027218,37.54535026907956,71.6910942229011,62.29795138330641,8.961739075356805,0.0214741412081432,0.1292141054844446,8.528734224788854,4.938271604938271
698,2939,train_1789,train_1789_2.wav,SAHIL,thanks a lot. Finally tumne meri baat sunli. Thanks a million,Thanks a lot. Finally you listened to me. thanks a million,"['EN', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN']",CSW,"I, A",11,"['EN > HI', 'HI > EN']",2,"[4, 8]","[4, 3]",74.32734114741817,598.062258913536,190.29827490500267,110.77555232324876,30.01686273934996,67.0685553683925,56.42083274570578,7.974674662999272,0.0253307680675504,0.1603294979643462,8.380319137755034,3.8724373576309796
699,2940,train_1789,train_1789_3.wav,MONISHA,"isme thanks kehne ki kya zarurat hai, ye to mera farz hai","There is no need to say thanks in this, it is my duty","['HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI']",CSW,I,12,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[1, 2, 7, 9]","[1, 5, 2, 3]",75.05352682392083,600.1067166953354,236.92961140563088,101.7889864080266,25.141923344288323,72.01906353994032,59.957582574102034,11.185476744261752,0.0199661041730889,0.1460779963923985,8.302225564676771,4.1015625
700,2941,train_1789,train_1789_4.wav,SAHIL,haan haan lekin nibhaya to pehli baar na,yes yes but if I did it for the first time then no,"['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN']",CSW,-1,8,-1,0,-1,-1,77.67399169091243,439.7232258335318,354.18332184724983,79.18906104966754,30.50956148426626,72.51190074476608,62.80144269951648,11.249540534900463,0.0148135407682463,0.0964584377743916,10.733534029252937,4.861111111111112
701,2968,train_182,train_182_0.wav,INDRAVARDHAN,"Madhu bhai, ye, chinese...","Madhu bhai, this, Chinese...","['HI', 'HI', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER']",CSW,I,4,['HI > EN'],1,[2],[2],118.51668516754631,529.1068860651828,229.77605149794115,87.72598044019341,27.49238477341779,70.55860504895134,61.609354766928206,11.464706292181909,0.0207542947880303,0.1401662808531749,6.052056479367821,3.11614730878187
702,2969,train_182,train_182_1.wav,MADHUSUDAN,Chinese kya?,What about Chinese?,"['EN', 'HI', 'OTHER']",CSW,I,2,['EN > HI'],1,[1],[1],91.27819236369206,288.03744510876794,169.39139739102205,63.68268549587888,22.60334893288184,69.74078190238502,60.885825864456,12.112276831707067,0.0177827832747731,0.170837298189104,3.710103866603881,1.953125
703,2970,train_182,train_182_2.wav,INDRAVARDHAN,Roll hai holl.,The roll is holl,"['EN', 'HI', 'EN', 'OTHER']",CSW,I,3,"['EN > HI', 'HI > EN']",2,"[1, 2]","[1, 1]",111.65107277114566,301.8790577614316,204.15723034427495,33.301588975883895,38.38838968101026,69.26194856184703,63.97707306365155,8.21139185402611,0.0155839439552037,0.136995456914938,4.821634295058883,3.2258064516129035
704,2971,train_182,train_182_3.wav,MADHUSUDAN,Camera?,Camera?,"['EN', 'OTHER']",EN,-1,1,-1,0,-1,-1,91.69121592398164,321.6451503335556,223.7573418845178,69.74228472574102,36.17929553370107,72.02874838508103,61.31399134443868,10.396854195425096,0.0204793906143494,0.1766158944635837,2.3138477295797326,1.1560693641618498
705,2972,train_182,train_182_4.wav,MADHUSUDAN,"Hahaha, chinese camera, hahaha!","Hahaha, chinese camera, hahaha!","['EN', 'OTHER', 'EN', 'EN', 'OTHER', 'EN', 'OTHER']",EN,-1,4,-1,0,-1,-1,76.31019677610054,605.5183885505129,230.8320198622611,137.05949746853483,26.94038125079868,75.43391460025947,61.99940601966495,10.555163476248657,0.0165571215083511,0.1737536974397935,3.258608577333326,2.872531418312388
706,2973,train_182,train_182_5.wav,INDRAVARDHAN,"Maya, mai inko pakad ke maaru kya?","Maya, should I catch and kill them?","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,7,-1,0,-1,-1,135.65779651954605,572.7710676574611,303.6908959363942,144.21780378282537,43.71528653814229,70.16398582178542,63.38901938100407,6.5413578603666975,0.0170930903579044,0.1417481462002568,5.342910007988646,4.62046204620462
707,3000,train_192,train_192_0.wav,SAHIL,han han Tumhara boyfriend Sach Kaho na Pagal Hai. Tumhari Aankhen wow they are gorgeous,"Yes yes, your boyfriend is crazy. your eyes wow they are gorgeous","['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN']",CSW,I,15,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",5,"[3, 4, 6, 7, 11]","[1, 2, 1, 4, 4]",72.53896085841353,596.9359314561598,177.2759430305214,114.64554539583862,44.01026476100933,67.96500478169352,58.14454657654983,5.302309210896648,0.0465197356774691,0.1963788682427212,4.974273481951006,3.5294117647058827
708,3001,train_192,train_192_1.wav,NEELIMA,really,really,['EN'],EN,-1,1,-1,0,-1,-1,130.3388374894708,622.2193873555008,374.5534082201136,134.25050868151686,42.99444763998474,68.80445237646123,59.542965167268605,6.085048286499949,0.0301190812495468,0.1632942944530209,7.830113740626311,3.8167938931297707
709,3002,train_192,train_192_2.wav,SAHIL,believe me and your hairstyle,believe me and your hairstyle,"['EN', 'EN', 'EN', 'EN', 'EN']",EN,-1,5,-1,0,-1,-1,75.85372849310649,598.6657234003097,278.03858283461534,121.87259839696551,42.77214939197713,72.46499906025086,58.2967831125739,6.864837445570605,0.0316273022960089,0.1716358080409496,6.076017411728934,3.476482617586912
710,3003,train_192,train_192_3.wav,NEELIMA,aur Mere Hoth,and my lips,"['HI', 'EN', 'EN']",CSW,-1,3,-1,0,-1,-1,85.9736582384734,463.1178286222367,228.6764813305901,117.7030608081266,42.89345505254041,68.32785173612845,59.50940495660135,5.038769007991955,0.0462501827135109,0.1762719195040045,8.436450890919401,3.6363636363636362
711,3007,train_194,train_194_0.wav,SAHIL,Achchha garam garam rotiya to khaate the.,Good hot rotiya to eat.,"['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'OTHER']",CSW,-1,7,-1,0,-1,-1,122.90768508818957,552.674612605086,198.3455274222457,77.02305169736302,23.041460530462736,75.43530916467128,67.63977579234884,17.098822656992628,0.0209656587829281,0.1167047463111066,8.555260973637415,3.75
712,3008,train_194,train_194_1.wav,INDRAVARDHAN,"Nahi, Baa bhejati thi na frozen chapathies kabhi kabhi.","No, BAA used to send frozen chapattis sometimes.","['HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,9,"['HI > EN', 'EN > HI']",2,"[4, 6]","[2, 3]",99.30902882756055,432.598871139478,178.89522713914965,55.65285702634071,23.33370101367513,78.64803660855574,68.26935547511717,17.926240464764888,0.0257345330742542,0.1330724933329229,9.059598545512133,3.4946236559139785
713,3009,train_194,train_194_2.wav,SAHIL,To vo garam kaise karte the?,So how did they heat it?,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,6,-1,0,-1,-1,84.46604286436319,327.88293625345693,173.38651617782156,60.00859882526518,25.64357158981484,76.59355001217577,66.92217166599598,15.23944005055855,0.0309967329004203,0.1497616118935362,8.823912068882146,4.242424242424242
714,3010,train_194,train_194_3.wav,INDRAVARDHAN,Aray tu kya hume aadimaanav samajhata hai kya!? Gufa mein rahate the hum log!? Kitne modern appliances the vaha par!,"Hey, do you think we are primitive humans? We used to live in a cave!? How many modern appliances were there!","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,20,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[11, 14, 15, 18]","[3, 1, 3, 2]",113.07748028852696,345.4997425816925,225.4498689921154,48.54078124116557,25.13336837072958,81.4551413481966,70.397772129317,14.417111340334989,0.0241342808801088,0.1305518113174406,10.401798274186874,5.4
715,3011,train_195,train_195_2.wav,MAYA,Kaise lag rahi hu mai?,How am I looking?,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,135.67075902658163,290.55183981622133,200.55570670666648,34.005750915686924,9.720886040683515,71.18659050962998,58.39578614050736,22.25928390531593,0.0176807645335084,0.1018731993085295,8.32314837799584,1.3513513513513513
716,3012,train_195,train_195_3.wav,INDRAVARDHAN,Taareef karu ya burai karu.,Do good or do evil.,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,92.19677687442268,257.85599860448434,165.14181017917346,48.12314428898729,11.411897184687462,70.0806177307853,62.57536561377268,17.457831501317656,0.0331954354029073,0.1276954020520058,6.110101189239885,3.888888888888889
717,3013,train_195,train_195_4.wav,MAYA,"Oh, taareef please, taareef...","Oh, praise please, praise...","['EN', 'OTHER', 'HI', 'EN', 'OTHER', 'HI', 'OTHER']",CSW,I,4,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[1, 2, 3]","[1, 1, 1]",78.81814283211223,288.3567747611324,135.19601846504764,44.31741398985946,36.63910716531086,70.76373943019114,62.38484367837404,8.063639444442364,0.0355423343566341,0.1342878533993631,5.9218556799071465,3.474903474903475
718,3014,train_195,train_195_5.wav,INDRAVARDHAN,"Oh ho ho, fir to sochna padega!","Oh ho ho, then we will have to think!","['EN', 'EN', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1,7,-1,0,-1,-1,76.08871053631275,372.61800603357466,182.98807538934392,88.9540315225307,36.670102215381206,71.0098358677403,62.456916602906965,8.212850510895693,0.0331972512867458,0.137558548569737,7.949035901023999,4.702194357366771
719,3039,train_203,train_203_0.wav,MAYA,Aaj mere bohot distinguished mehamaan aane vaale hai party mein.,Today my very distinguished guests are coming to the party.,"['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[3, 4, 8, 9]","[1, 4, 1, 1]",76.66061522183587,373.8925213051485,223.15059542086897,67.03267333114955,10.737279224387846,74.39155553345238,62.83367093584247,16.333058028208097,0.0237762040211551,0.1270240481118993,10.38751499096865,4.619565217391304
720,3040,train_203,train_203_1.wav,INDRAVARDHAN,"Maya! Ab to batao, kaun hai ye 'Distinguished namunaa' tumhara.","Maya! Now tell me, who is this 'distinguished example' of yours?","['HI', 'OTHER', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[1, 3, 6, 7]","[2, 3, 1, 3]",84.96562674520894,462.4303226700216,195.9297948034984,63.194689060188495,7.7034686696104515,71.58288613970322,61.481190470834015,19.58067782227069,0.0230648771020645,0.1224125221741299,9.317405587255172,3.266787658802178
721,3041,train_203,train_203_2.wav,MAYA,"Well, world famous hypnotist...","Well, world famous hypnotist...","['EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",EN,-1,4,-1,0,-1,-1,75.07650033056265,527.1388646690116,194.69702027326863,96.86724558156608,13.204962368057112,70.16530536911382,62.163109148513925,12.348345082501666,0.0232533429849444,0.1000352247340956,14.685232772210748,2.450980392156863
722,3042,train_203,train_203_3.wav,MAYA,Vasheekaran expert.,Vasheekaran expert.,"['HI', 'EN', 'OTHER']",CSW,I,2,['HI > EN'],1,[1],[1],75.1949174711216,371.70927662392086,182.4073087535665,59.74790509641751,6.100072126096439,74.46594178370839,63.31090790303606,10.781057050042753,0.0125423882960006,0.0952513590831564,14.661500779636915,2.3529411764705883
723,3043,train_203,train_203_4.wav,MAYA,Doctor Siddharth Annirudh Prasad.,Doctor Siddharth Annirudh Prasad.,"['EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,4,-1,0,-1,-1,107.2922907107548,559.3637354035916,250.25428135357885,71.78090045735199,28.77539426599392,71.83993577581647,60.26168133023083,12.138282174362752,0.0211192257205901,0.1072767338304774,10.311435987402026,2.4096385542168672
724,3044,train_203,train_203_5.wav,INDRAVARDHAN,"Hahaha, vo bandalabaaj fekuchand!","Hahaha, that bundler Fekchand!","['EN', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,4,-1,0,-1,-1,136.7012210277029,575.3743253166024,236.45712527938076,79.5835242569841,9.740580763733073,71.81957594094293,61.2073700196505,15.15522496216908,0.0324581571097158,0.1331514856713143,8.003425970153943,2.9023746701846966
725,3045,train_203,train_203_6.wav,MAYA,Mind your language Indravardhan!,Mind your language Indravardhan!,"['EN', 'EN', 'EN', 'HI', 'OTHER']",CSW,-1,4,-1,0,-1,-1,198.08531764532333,408.427272567117,297.43369454798346,51.91173054457117,9.737332318659618,70.86714161241291,63.16859326221591,16.14485266180114,0.0175190865873474,0.101952436066623,12.931765918071685,3.686635944700461
726,3046,train_203,train_203_7.wav,INDRAVARDHAN,"Meri aakhon mein dekho, look into my eyes. Ab meri aavaaj sunkar tumhe, dheere dheere neend aane lagegi.","Look into my eyes, look into my eyes. Now after listening to my voice, you will slowly start falling asleep.","['HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,A,18,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[4, 5, 6, 9]","[1, 1, 3, 9]",75.15939798175108,321.3628379616772,125.58933535785089,32.00801950749323,17.115705719522786,70.25712874362628,61.115495255624815,14.110775867885016,0.022488380616961,0.1074499474612265,9.19250233941262,2.897102897102897
727,3047,train_203,train_203_8.wav,INDRAVARDHAN,"Aray aisi awaaj sunake kisio bhi neend aa jaae, fraud kahi ka.","Hey, anyone can fall asleep after hearing such a sound, is it a fraud?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,12,"['HI > EN', 'EN > HI']",2,"[9, 10]","[1, 2]",102.51418863984205,496.2909408030256,200.28222376621343,65.78446110617634,20.092968998337536,70.09199021774053,61.74941074914091,11.068497284633782,0.0291637957182075,0.1409372501484632,5.043281314079749,4.326923076923077
728,3058,train_208,train_208_0.wav,MONISHA,"Mummy ji, maine joke mara, aap ko hasane ke liye.","Mom, I made a joke to make you laugh.","['HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,10,"['HI > EN', 'EN > HI']",2,"[2, 4]","[2, 6]",183.4253382185425,495.9937283829223,310.21293841465274,68.93054990788966,11.980162213056962,69.039035517121,61.86023708093139,20.395599141364286,0.0300530526146386,0.1434247783800252,6.371754424149248,3.3088235294117645
729,3059,train_208,train_208_1.wav,MAYA,"Tum mujhe hasana chaahati ho! To kaho na ki tum ghar bohot saaf suthra rakhati ho, ya ki tumhaara taste bohot classy hai.","You make me want to laugh! So don't say that you keep the house very clean, or that your taste is very classy.","['HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,23,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",10,"[4, 6, 7, 8, 15, 17, 19, 20, 21, 22]","[2, 1, 1, 7, 2, 2, 1, 1, 1, 1]",96.7375062290343,470.8618202730968,257.9674250162402,50.5238699363057,13.187415123734596,71.64521414352816,62.52166622431528,14.7684683099315,0.0228715763495378,0.1192345062809181,8.83825020181424,3.481012658227848
730,3060,train_208,train_208_2.wav,MONISHA,Magar mera taste to sach moochclassy hai.,But my taste is really very classy.,"['HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,7,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[2, 4, 5, 6]","[2, 1, 1, 1]",246.88336821829228,477.49635225374567,362.6787453257853,59.30036068787717,22.571455986416385,71.47597325825964,63.09728270231631,12.57590446350546,0.0131315629997153,0.0920354674015806,13.664803077262835,3.7037037037037033
731,3061,train_208,train_208_3.wav,MAYA,hahaha!.. Dekha!,Hahaha!.. See!,"['EN', 'OTHER', 'HI', 'OTHER']",CSW,-1,2,-1,0,-1,-1,171.81002531059545,617.9582782854463,398.407723222881,103.99379142519462,22.541521271744777,71.51993329082687,62.212532300075495,12.589931819509784,0.0266891551173484,0.1219135628686395,6.5760733889717695,3.6474164133738602
732,3065,train_210,train_210_0.wav,SAHIL,"Madhu fufa, kiski beti hai?","Madhu uncle, whose daughter is she?","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,205.50957138413156,354.3682477596457,286.4271570974411,39.875271002851015,17.47937508199089,71.57914337715454,57.87598520529969,17.25796661215842,0.0139158830948093,0.0897393621053752,12.070630818971036,1.4285829979186746
733,3066,train_210,train_210_1.wav,MADHUSUDAN,Kiski beti hai?,Whose daughter is it?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1,3,-1,0,-1,-1,76.18316103205514,320.1317756983687,194.6541276938892,84.38481082547298,21.907217891552172,76.85624734870281,64.09235682010758,12.421877166091347,0.0407737869622608,0.1320725292155613,5.611242689162177,3.826530612244898
734,3067,train_210,train_210_2.wav,MADHUSUDAN,"Aray chotu bhai Sangaadiya hai na, Ne.P.N.C road pe rehate hai, unki beti hai.","Hey Chhotu Bhai, he is Sangadiya, lives on N.P.N.S Road, he has a daughter.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,14,"['HI > EN', 'EN > HI']",2,"[5, 11]","[6, 3]",84.43455228666869,578.8052893900987,239.98486847509557,55.66546656109748,12.093272764958776,74.99068895328236,63.4731602896826,15.174643728755097,0.0151350495059586,0.1098012396643389,10.2736053884501,3.326419008108618
735,3068,train_210,train_210_3.wav,SAHIL,Vo Sangaadiya textile vaale?,That Sangaadiya textile waale?,"['HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,4,"['HI > EN', 'EN > HI']",2,"[2, 3]","[1, 1]",124.0949045999213,592.0086772208014,269.14072853424346,91.03787971114306,23.16220985515294,68.92879494383018,58.80230818306784,12.341434792422184,0.0203284568170942,0.1098642237941199,8.386382778987956,4.147465437788019
736,3069,train_210,train_210_4.wav,MADHUSUDAN,Ne.P.N.C road pe rehati hai unki beti.,His daughter lives on N.P.N.S. Road.,"['EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,7,['EN > HI'],1,[5],[2],128.54452891392376,317.8167838214161,245.55820076054857,44.24860089054739,15.088751194658403,75.4556398934957,65.4545623914185,19.43240454459009,0.0145422425018661,0.0795629374018472,12.888803379188245,2.7777777777777777
737,3070,train_210,train_210_5.wav,SAHIL,"Haan, lekin Sangaadiya textile vaale na?","Yes, but Sangaadiya textile waale na?","['HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'EN', 'OTHER']",CSW,I,6,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[3, 4, 5]","[1, 1, 1]",147.45922483756664,365.6177131695342,213.4487385417769,43.77479497799263,16.498293131214247,67.58374849421627,58.83071389945095,14.23838614922416,0.0170041939617888,0.1505487715937131,6.424576624453518,4.838709677419355
738,3071,train_210,train_210_6.wav,MADHUSUDAN,"Lo, mai Ne.P.N.C road bol raha hu to bhi!","Look, even if you are saying N.P.N.S Road!","['EN', 'OTHER', 'EN', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,9,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[7, 9, 11]","[2, 2, -2]",163.70578190874545,359.942581994853,288.9595592985044,49.955182208643606,11.30423923847997,79.77106202867704,69.48128254983224,17.61408999025702,0.0113030310216224,0.0707640221140639,13.62523512759203,2.9023746701846966
739,3072,train_210,train_210_7.wav,SAHIL,"Alright, Ne.P.N.C road vaale.","Alright, Ne.P.N.C road waale.","['EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'OTHER']",CSW,I,4,['EN > HI'],1,[6],[-2],100.72124801098964,622.3132154851868,233.4697067637181,74.92109239921443,11.480495182801915,70.05166277046901,60.52905157944977,17.66640000607114,0.0231094692773101,0.1285880536286728,8.391369765258718,3.4826263537906135
740,3073,train_210,train_210_8.wav,MADHUSUDAN,"Nahi nahi, Mafatlaal textile nahi, Sangaadiya textile!","No no, not Mafatlaal textile, Sangaadiya textile!","['HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'EN', 'OTHER']",CSW,I,7,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[3, 4, 6]","[1, 2, 1]",98.46804242100688,482.7699166533234,264.40547855713334,55.99081103264682,18.35806838259323,76.23817185793581,66.91472835904815,16.94765645679426,0.0159886741035063,0.084444349638204,11.060610305180417,3.0354131534569984
741,3074,train_210,train_210_9.wav,SAHIL,Monisha inko yaha aate hue kisine dekha to nahi hoga na!,"Monisha, no one would have seen them coming here, right?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,11,-1,0,-1,-1,89.87971061003698,500.7793181246964,189.3363020173654,76.04063225580545,18.64098066194794,69.29303422681816,60.96022002174741,11.637791279311797,0.0347714683683964,0.1443382710751637,4.643020224849096,3.2196969696969697
742,3084,train_213,train_213_0.wav,INDRAVARDHAN,"ke jo kaam kaaj. reverse karna ata nhi hai or ek crore barah lakh ki gadi chalane chali ho. kya pahad tut jata agar maya tumse pehle gadi chala leti? pehle me, pehle me, pehle me ki ratt lagaye bethi thi.","What do you do? You don't know how to reverse or you keep driving a car worth one crore twelve lakh. Would the mountain have fallen if Maya had walked before you? I was the first one, the first one, the first one.","['HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,41,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",14,"[4, 5, 9, 10, 11, 12, 18, 19, 31, 32, 33, 34, 35, 36]","[1, 4, 1, 1, 1, 6, 1, 12, 1, 1, 1, 1, 1, 5]",88.3520377412508,541.5965437183321,219.0429107744698,81.17057779244823,15.30099022298102,71.83940197803989,60.7310208815732,12.56652049128486,0.0269297833248031,0.1331728438299955,4.851610655025807,4.166666666666666
